element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property 2
0.6935506273438585,0.1990832908930969,-1.0,-1.0,0.0092596879485161,0.0092596879485161,0.000324089078198,0.0002777906384554,0.0002777906384554,0.0,0.0,0.0,0.6312238714021171
0.0093370681605975,3.3306690738754696e-16,0.0093370681605975,0.3081232492997199,0.0,0.6591970121381886,0.0,0.0,0.0,0.0093370681605975,0.0046685340802987,0.0,-0.5680795655137502
0.9565727699530516,0.0097809076682316,-1.0,-1.0,0.0166275430359937,0.0009780907668231,0.0001956181533646,0.0068466353677621,0.0001956181533646,0.0,0.0,0.0,1.2129178316407252
0.993126805458711,0.0,0.0049805757545572,0.0,0.0,0.0,0.0003984460603645,0.0009961151509114,0.0004980575754557,0.0,0.0,0.0,1.3005528572541254
0.9848635729934276,0.0,0.0049790878311093,0.0,0.0,0.0,0.0003983270264887,0.0092611033658633,0.0004979087831109,0.0,0.0,0.0,1.2802978279231894
0.9375309375309376,0.0148500148500148,0.0148500148500148,-1.0,0.0247500247500247,0.0024750024750024,0.0002970002970002,-1.0,0.0002970002970002,0.0,0.0,0.0,1.1689103330688615
-1.0,0.0,0.0,0.0,0.0,0.938875305623472,0.0,0.0,-1.0,0.0586797066014669,0.0019559902200489,0.0,-1.006426171498979
0.0187891440501043,0.0,0.0036534446764091,0.001565762004175797,0.0036534446764091,0.0026096033402922,0.0,0.0,0.0,0.0015657620041753,0.0026096033402922,0.965553235908142,-1.0643606141737123
0.9705475390393358,0.011860051393556,0.008895038545167,0.0,0.0039533504645186,-1.0,0.0003459181656453,0.0040521842261316,0.0003459181656453,0.0,0.0,-1.0,1.245783775224618
0.0069444444444444,0.0009920634920634,0.0009920634920634,-1.0,0.0039682539682539,0.0019841269841269,0.0,0.0,0.0,-1.0,0.0014880952380952,0.9811507936507936,-1.1021877159879043
0.0066603235014272,-1.0,0.0095147478591817,0.0,0.0076117982873453,0.0428163653663178,0.0,0.0,-1.0,0.0023786869647954,0.0014272121788772,0.928639391056137,-0.9806471672703616
0.0032377428307123,0.0,-1.0,0.0023126734505087,0.0138760407030527,0.5550416281221092,-1.0,0.0,0.0,0.3700277520814061,0.0046253469010175,0.0185013876040703,-0.4629109941553893
0.6283803717179663,-1.0,-1.0,0.3540171108270233,0.0034418330219293,0.0,0.0001966761726816,0.0014750712951125,0.0001966761726816,0.0,0.0,0.0,0.416977798620124
0.0004837929366231,0.0,0.0,0.0,0.0,0.6918238993710693,0.0,0.0,0.0,0.3047895500725689,0.0029027576197387,0.0,-0.6200279004424949
0.9583537481626654,0.0,0.0086232239098481,0.0254777070063694,0.0044096031357177,0.0,0.000342969132778,0.0024497795198432,0.000342969132778,0.0,0.0,0.0,1.2161711172201568
0.9273941164197791,0.044857083246401,0.0046943459211349,0.0031295639474233,0.0062591278948466,0.0026079699561861,0.0003129563947423,0.0104318798247444,0.0003129563947423,0.0,0.0,0.0,1.1423266872364055
0.969942653747281,0.0098872849515523,0.0098872849515523,0.0,-1.0,0.0,0.0002471821237888,0.0058334981214158,0.0002471821237888,0.0,0.0,-1.0,1.244390713189559
0.005091649694501,0.0,0.003564154786150686,0.0,0.0071283095723014,0.0015274949083503,0.0,0.0,0.0,0.0015274949083503,0.0015274949083503,0.979633401221996,-1.0984814026165108
0.9875535198645824,0.0,0.008463606492084,0.0,0.0009957184108334,0.0,0.00024892960270850306,0.0018918649805834,0.0002489296027083,0.0,0.0,0.0005974310465,1.2869984858620658
0.6631188326736734,0.2865938323030779,0.0049412729707427,-1.0,0.0054354002678169,0.0,0.0001976509188297,0.0001482381891222,3.458891079519906e-05,0.0,0.0,-1.0,0.5235551953169155
-1.0,0.1338368146838105,0.0143396587161225,0.0,0.009559772477415,0.0,0.0003823908990966,0.0033459203670952,-1.0,0.0,0.0,0.0,0.9294020400651636
0.001031459515214,0.0,0.0,0.0,1.1102230246251565e-16,0.9871067560598248,0.003610108303249,0.0,0.0,0.003094378545642,0.0051572975760701,0.0,-1.1166710939609163
0.9554960848448806,0.0109029636237486,0.0099117851124987,0.0,0.0178412132024977,0.0,0.0002477946278124,0.0053523639607493,0.0002477946278124,0.0,0.0,0.0,1.2104520188600578
0.7555809959931311,0.1192520511352795,0.0047700820454111,0.0906315588628124,0.004770082045411517,0.0238504102270559,0.0003816065636328,0.0004770082045411,0.0002862049227246,0.0,0.0,0.0,0.7600933188029124
0.9765007898894156,0.0029620853080568,0.0108609794628751,0.0,0.0029620853080568,-1.0,0.000246840442338,-1.0,0.000246840442338,0.0,0.0,0.0,1.260271373319207
0.0068192888455918,0.0019483682415976,0.0077934729663906,0.0,0.0058451047247929,0.002922552362396802,0.0,0.0,0.0,0.0038967364831953,0.0014612761811982,0.9693132001948368,-1.0736487288321217
0.968717465668534,0.0059491348966337,-1.0,0.006940657379406,0.003470328689703,0.0,0.0003470328689703,0.0042635466759208,0.0003966089931089,0.0,0.0,-1.0,1.2414958896122064
0.9710754017305314,-1.0,0.0088998763906056,0.0,0.0029666254635352,0.0024721878862793,0.0002472187886279,-1.0,0.0003955500618046,0.0,0.0,0.0,1.2470462046037816
0.8332513526807672,0.12297097884899222,0.0088539104771273,0.0295130349237579,0.0034431874077717,0.0,0.0002459419576979,0.0014756517461878,0.0002459419576979,0.0,0.0,0.0,0.9209301274391573
0.9558205115519716,0.0277049423638252,-1.0,0.0,0.0059367733636768,0.0,0.0003463117795478,0.0019789244545589,-1.0,0.0,0.0,0.0,1.210054498737619
0.0067567567567567,0.0009652509652509,0.0115830115830115,0.0,0.0115830115830115,0.0482625482625485,0.0,0.0,0.0,0.0024131274131274,0.0014478764478764,0.916988416988417,-0.9545989970795395
0.9734118928553744,0.0,0.0178244293706986,0.0,-1.0,0.0,0.0001980492152299,0.0024756151903748,-1.0,0.0,0.0,0.0,1.2531528166820172
0.972710025781972,0.0,-1.0,0.0048645230335165,0.0048645230335165,-1.0,0.0002432261516758,0.0013620664493846,9.729046067033128e-05,0.0,0.0,0.0002918713820109,1.2513375386091266
-1.0,0.0,0.0,-1.0,0.0,0.9972037190536588,0.0007989374132403,0.0,0.0,0.0,0.0019973435331009,0.0,-1.141404607500234
